Date,raw,pctl_10y,flipped_pctl,delta_12m,delta_pctl,zscore_10y,delta_zscore
1919-12-31,6.2,1.680672268907563,98.31932773109244,0.10000000000000053,73.94957983193278,-1.7203948558681659,0.5846186652792378
1920-01-31,6.0,0.0,100.0,-0.09999999999999964,67.22689075630252,-1.7559010916190148,0.4584928762067174
1920-02-29,5.5,0.0,100.0,-0.7000000000000002,52.10084033613446,-1.8898935732084958,0.08474677736042828
1920-03-31,5.8,0.8403361344537815,99.15966386554622,-0.6000000000000005,55.46218487394958,-1.7462862890987987,0.14970129602413842
1920-04-30,5.6,0.8403361344537815,99.15966386554622,-0.9000000000000004,43.69747899159664,-1.7763827966700017,-0.0397850510552571
1920-05-31,5.2,0.0,100.0,-1.5999999999999996,26.05042016806723,-1.870937166772093,-0.4782574952294114
1920-06-30,5.0,0.0,100.0,-2.0,23.52941176470588,-1.8928002018479773,-0.7294211688728663
1920-07-31,5.1,0.8403361344537815,99.15966386554622,-2.0,22.689075630252102,-1.815245013811157,-0.7376925290797067
1920-08-31,5.0,0.0,100.0,-1.5,27.73109243697479,-1.806078638778916,-0.4299389216652093
1920-09-30,5.3,3.361344537815126,96.63865546218487,-1.2999999999999998,33.61344537815126,-1.6702334048119136,-0.31017760983372056
1920-10-31,5.4,4.201680672268908,95.7983193277311,-1.3999999999999995,32.773109243697476,-1.6054834871106927,-0.3720475230984178
1920-11-30,5.1,1.680672268907563,98.31932773109244,-1.4000000000000004,31.092436974789916,-1.6702664900164867,-0.3676261126727383
1920-12-31,4.8,0.0,100.0,-1.4000000000000004,31.092436974789916,-1.7307707302282422,-0.36587780880607845
1921-01-31,5.1,2.5210084033613445,97.47899159663865,-0.9000000000000004,44.537815126050425,-1.6031103379904512,-0.04607352575608618
1921-02-28,5.3,5.88235294117647,94.11764705882354,-0.20000000000000018,67.22689075630252,-1.5130453114851792,0.40487988466951413
1921-03-31,5.2,5.042016806722689,94.95798319327731,-0.5999999999999996,57.14285714285714,-1.518484026251318,0.15494796323772156
1921-04-30,5.3,6.722689075630252,93.27731092436974,-0.2999999999999998,65.54621848739495,-1.4628865472472545,0.35701740534876797
1921-05-31,5.6,10.92436974789916,89.07563025210084,0.39999999999999947,81.5126050420168,-1.3470232267394557,0.818894263350249
1921-06-30,5.2,5.042016806722689,94.95798319327731,0.20000000000000018,78.15126050420169,-1.455656775122645,0.711956847347062
1921-07-31,5.2,5.042016806722689,94.95798319327731,0.10000000000000053,76.47058823529412,-1.4352225619985362,0.6767145270944519
1921-08-31,5.2,5.042016806722689,94.95798319327731,0.20000000000000018,78.99159663865547,-1.4113863320588862,0.7532007426610163
1921-09-30,5.4,11.76470588235294,88.23529411764706,0.10000000000000053,75.63025210084034,-1.3229264881488454,0.6854465529163974
1921-10-31,5.5,13.445378151260504,86.5546218487395,0.09999999999999964,73.10924369747899,-1.2686566659049532,0.6790509155925857
1921-11-30,5.8,16.80672268907563,83.19327731092437,0.7000000000000002,89.07563025210085,-1.1529136080479119,1.0730955997503946
1921-12-31,6.1,19.327731092436977,80.67226890756302,1.2999999999999998,94.11764705882352,-1.0390937258880775,1.460810826956243
1922-01-31,6.3,24.369747899159663,75.63025210084034,1.2000000000000002,93.27731092436974,-0.9584438367788686,1.3753393784128531
1922-02-28,6.5,30.252100840336134,69.74789915966386,1.2000000000000002,92.43697478991596,-0.8780454808864028,1.351751446540703
1922-03-31,6.8,38.655462184873954,61.344537815126046,1.5999999999999996,95.7983193277311,-0.765271480606908,1.5848814044627904
1922-04-30,7.3,44.537815126050425,55.462184873949575,2.0,95.7983193277311,-0.5861024295855072,1.8035215986956739
1922-05-31,7.6,46.21848739495798,53.78151260504202,2.0,94.9579831932773,-0.4727947348429215,1.7627398817816682
1922-06-30,7.6,46.21848739495798,53.78151260504202,2.3999999999999995,98.31932773109243,-0.4600744410352804,1.9647341984973292
1922-07-31,7.6,46.21848739495798,53.78151260504202,2.3999999999999995,97.47899159663865,-0.4472784788374218,1.9159519617765577
1922-08-31,8.0,48.739495798319325,51.260504201680675,2.8,100.0,-0.2952858710653088,2.109497755748639
1922-09-30,8.3,50.42016806722689,49.57983193277311,2.9000000000000004,100.0,-0.17600482353680932,2.1264019547353037
1922-10-31,8.4,51.26050420168067,48.73949579831933,2.9000000000000004,99.15966386554622,-0.12591341406345738,2.0835216436306188
1922-11-30,8.0,48.739495798319325,51.260504201680675,2.2,94.11764705882352,-0.2562860501929257,1.6455811534191693
1922-12-31,8.0,48.739495798319325,51.260504201680675,1.9000000000000004,89.07563025210085,-0.24282764016912892,1.4472421627284873
1923-01-31,8.2,52.10084033613446,47.89915966386554,1.8999999999999995,88.23529411764706,-0.15520581992503452,1.4229163791107053
1923-02-28,8.5,54.621848739495796,45.378151260504204,2.0,89.07563025210085,-0.029966145151982548,1.4534463827381214
1923-03-31,8.7,56.30252100840336,43.69747899159664,1.8999999999999995,86.5546218487395,0.05792364601866539,1.3721130191706057
1923-04-30,8.4,53.78151260504202,46.21848739495798,1.1000000000000005,80.67226890756302,-0.04432805230198951,0.9104975803853768
1923-05-31,8.0,48.739495798319325,51.260504201680675,0.40000000000000036,71.42857142857143,-0.1865961474614419,0.5109152377993091
1923-06-30,7.7,48.739495798319325,51.260504201680675,0.10000000000000053,62.18487394957983,-0.29251633030376034,0.3334845484062843
1923-07-31,7.4,45.378151260504204,54.621848739495796,-0.1999999999999993,55.46218487394958,-0.3985713678972564,0.15619543202742875
1923-08-31,7.4,45.378151260504204,54.621848739495796,-0.5999999999999996,44.537815126050425,-0.3866775806134136,-0.07625503983589882
1923-09-30,7.5,47.89915966386555,52.10084033613445,-0.8000000000000007,37.81512605042017,-0.3353608068368593,-0.19602256318376365
1923-10-31,7.3,44.537815126050425,55.462184873949575,-1.1000000000000005,31.092436974789916,-0.4036172047272638,-0.37391831862255337
1923-11-30,7.6,49.57983193277311,50.42016806722689,-0.40000000000000036,50.42016806722689,-0.27290221605495996,0.01385823723857083
1923-12-31,7.8,53.78151260504202,46.21848739495798,-0.20000000000000018,53.78151260504202,-0.18186344001339244,0.119508752389614
1924-01-31,8.1,58.82352941176471,41.17647058823529,-0.09999999999999964,55.46218487394958,-0.048721771590483486,0.17022370751366353
1924-02-29,8.2,59.66386554621849,40.33613445378151,-0.3000000000000007,48.739495798319325,0.004816404878772815,0.05242503666763446
1924-03-31,8.1,58.82352941176471,41.17647058823529,-0.5999999999999996,40.33613445378151,-0.024299322941366507,-0.1212116450592501
1924-04-30,7.9,54.621848739495796,45.378151260504204,-0.5,43.69747899159664,-0.09590138663125206,-0.06543865199703086
1924-05-31,7.9,54.621848739495796,45.378151260504204,-0.09999999999999964,54.621848739495796,-0.0840156398808225,0.16263862559486097
1924-06-30,8.1,60.50420168067227,39.49579831932773,0.39999999999999947,68.90756302521008,0.012458924786493415,0.4486076583472187
1924-07-31,8.4,65.54621848739495,34.45378151260505,1.0,78.15126050420169,0.14958259596756449,0.7842912082833514
1924-08-31,8.7,69.74789915966386,30.25210084033614,1.299999999999999,82.35294117647058,0.28609534443628876,0.9418968063198543
1924-09-30,8.6,68.90756302521008,31.09243697478992,1.0999999999999996,78.15126050420169,0.25093062891935025,0.8142998123928394
1924-10-31,8.4,65.54621848739495,34.45378151260505,1.1000000000000005,78.99159663865547,0.17311794062684577,0.8029175734658465
1924-11-30,8.9,73.10924369747899,26.890756302521012,1.3000000000000007,83.19327731092437,0.39841857481538656,0.905239987515245
1924-12-31,9.3,76.47058823529412,23.529411764705884,1.5000000000000009,84.87394957983193,0.5781462531296525,1.0037984084204792
1925-01-31,9.7,78.15126050420169,21.848739495798313,1.5999999999999996,84.87394957983193,0.7578997361428615,1.0437581858819107
1925-02-28,9.8,78.99159663865547,21.008403361344534,1.6000000000000014,85.71428571428571,0.8050469226895537,1.0266248266076432
1925-03-31,9.5,77.31092436974791,22.68907563025209,1.4000000000000004,80.67226890756302,0.6801978304492886,0.8999455206815192
1925-04-30,9.5,77.31092436974791,22.68907563025209,1.5999999999999996,83.19327731092437,0.6926170391787614,1.000431639040365
1925-05-31,9.7,79.83193277310924,20.168067226890756,1.799999999999999,85.71428571428571,0.7907199642780813,1.096445020404672
1925-06-30,9.8,81.5126050420168,18.4873949579832,1.700000000000001,84.87394957983193,0.8458971685150036,1.0271360827486073
1925-07-31,10.0,83.19327731092437,16.806722689075627,1.5999999999999996,80.67226890756302,0.9448586111271258,0.9625588490248893
1925-08-31,10.1,84.03361344537815,15.966386554621849,1.4000000000000004,76.47058823529412,1.0034854331008833,0.8494651187960283
1925-09-30,10.4,86.5546218487395,13.445378151260499,1.8000000000000007,85.71428571428571,1.1572801538425823,1.067970864339454
1925-10-31,10.7,87.39495798319328,12.60504201680672,2.299999999999999,94.11764705882352,1.3197769665750942,1.3405552299905417
1925-11-30,10.9,88.23529411764706,11.764705882352942,2.0,89.07563025210085,1.442384555736327,1.1797107654509356
1925-12-31,11.2,89.91596638655463,10.08403361344537,1.8999999999999986,86.5546218487395,1.61312692556639,1.133792165613643
1926-01-31,11.3,90.75630252100841,9.243697478991592,1.6000000000000014,83.19327731092437,1.6819404388297619,0.9718898104717228
1926-02-28,11.4,91.59663865546219,8.403361344537814,1.5999999999999996,79.83193277310924,1.748605876653854,0.9767586964221139
1926-03-31,10.7,87.39495798319328,12.60504201680672,1.1999999999999993,72.26890756302521,1.4282108709526067,0.7555755182613626
1926-04-30,10.4,86.5546218487395,13.445378151260499,0.9000000000000004,67.22689075630252,1.2995512504306832,0.5853864364377199
1926-05-31,10.6,88.23529411764706,11.764705882352942,0.9000000000000004,67.22689075630252,1.4199761869158238,0.5860210165778709
1926-06-30,11.2,92.43697478991596,7.563025210084035,1.3999999999999986,76.47058823529412,1.7375746492256225,0.8610388306098707
1926-07-31,11.9,97.47899159663865,2.52100840336135,1.9000000000000004,89.91596638655463,2.0909502253398253,1.1293270010122396
1926-08-31,12.5,100.0,0.0,2.4000000000000004,97.47899159663865,2.3744492386729346,1.3850865857416066
1926-09-30,12.7,100.0,0.0,2.299999999999999,94.11764705882352,2.453056029288188,1.3093612748988872
1926-10-31,12.4,98.31932773109243,1.6806722689075713,1.700000000000001,82.35294117647058,2.2953614751659193,0.9675391222037436
1926-11-30,12.6,99.15966386554622,0.8403361344537785,1.6999999999999993,81.5126050420168,2.381712686885604,0.9531296373564758
1926-12-31,13.0,100.0,0.0,1.8000000000000007,84.03361344537815,2.536968980228251,0.9909550050879116
1927-01-31,13.2,100.0,0.0,1.8999999999999986,84.87394957983193,2.5775226061102092,1.0279753077253835
1927-02-28,13.6,100.0,0.0,2.1999999999999993,92.43697478991596,2.6837026250018874,1.1709635990581662
1927-03-31,14.0,100.0,0.0,3.3000000000000007,100.0,2.7768035737945524,1.7292217362899718
1927-04-30,14.5,100.0,0.0,4.1,100.0,2.885680256620817,2.104694972480109
1927-05-31,15.0,100.0,0.0,4.4,100.0,2.9696418815159094,2.209435495330902
1927-06-30,15.1,100.0,0.0,3.9000000000000004,98.31932773109243,2.8868488905628813,1.907672228463314
1927-07-31,15.8,100.0,0.0,3.9000000000000004,97.47899159663865,3.0268712188747626,1.8707064774756363
1927-08-31,16.9,100.0,0.0,4.399999999999999,99.15966386554622,3.2726203514399637,2.0874498349200423
1927-09-30,17.8,100.0,0.0,5.100000000000001,100.0,3.3992677954328436,2.4018222394488276
1927-10-31,17.5,99.15966386554622,0.8403361344537785,5.1,99.15966386554622,3.1258674668818447,2.37461275744097
1927-11-30,18.1,100.0,0.0,5.500000000000002,100.0,3.159222727010293,2.565352903189085
1927-12-31,18.7,100.0,0.0,5.699999999999999,100.0,3.1817304708946166,2.644077486364188
1928-01-31,18.8,100.0,0.0,5.600000000000001,99.15966386554622,3.0572927532936127,2.555910217982331
1928-02-29,18.9,100.0,0.0,5.299999999999999,97.47899159663865,2.9462044988680476,2.3500760181194753
1928-03-31,19.9,100.0,0.0,5.899999999999999,100.0,3.0770968771971217,2.6112619176475627
1928-04-30,21.3,100.0,0.0,6.800000000000001,100.0,3.2779207624121476,2.982488327828854
1928-05-31,21.8,100.0,0.0,6.800000000000001,99.15966386554622,3.2297113758443525,2.877947801395612
1928-06-30,20.9,98.31932773109243,1.6806722689075713,5.799999999999999,97.47899159663865,2.8703343641807133,2.3198334706386867
1928-07-31,21.1,98.31932773109243,1.6806722689075713,5.300000000000001,94.11764705882352,2.7975109622678396,2.0313281401848253
1928-08-31,21.8,99.15966386554622,0.8403361344537785,4.900000000000002,90.75630252100841,2.8375175481097608,1.8004592004680562
1928-09-30,23.0,100.0,0.0,5.199999999999999,92.43697478991596,2.970742212201657,1.910740574276391
1928-10-31,23.6,100.0,0.0,6.100000000000001,98.31932773109243,2.962054794303315,2.2903276761135416
1928-11-30,25.1,100.0,0.0,7.0,100.0,3.1194113853452072,2.629262818556133
1928-12-31,25.3,100.0,0.0,6.600000000000001,97.47899159663865,3.012683395449321,2.360979764890634
1929-01-31,27.1,100.0,0.0,8.3,100.0,3.194670181790781,3.0086979556240228
1929-02-28,27.1,99.15966386554622,0.8403361344537785,8.200000000000003,99.15966386554622,3.042655965240918,2.840677278906034
1929-03-31,27.7,100.0,0.0,7.800000000000001,98.31932773109243,3.0047284539068335,2.570207158738579
1929-04-30,27.6,99.15966386554622,0.8403361344537785,6.300000000000001,94.11764705882352,2.8583608347265206,1.8861481284075274
1929-05-31,27.7,99.15966386554622,0.8403361344537785,5.899999999999999,91.59663865546219,2.7578185175090306,1.681262130052877
1929-06-30,27.9,100.0,0.0,7.0,96.63865546218487,2.681359692329204,2.078990169448122
1929-07-31,29.9,100.0,0.0,8.799999999999997,100.0,2.869798852227535,2.700976506866963
1929-08-31,31.5,100.0,0.0,9.7,100.0,2.973568483627809,2.920318556295266
1929-09-30,32.6,100.0,0.0,9.600000000000001,99.15966386554622,2.99161737841846,2.7636600233037547
1929-10-31,29.0,97.47899159663865,2.52100840336135,5.399999999999999,84.03361344537815,2.3941185906649145,1.190019450762161
1929-11-30,21.2,85.71428571428571,14.285714285714292,-3.900000000000002,0.0,1.278714328491479,-2.1807614639839676
1929-12-31,22.0,88.23529411764706,11.764705882352942,-3.3000000000000007,0.8403361344537815,1.364846156692545,-1.9270787996675938
